_id,_depart,_departLane,_departPos,_departSpeed,_departDelay,_arrival,_arrivalLane,_arrivalPos,_arrivalSpeed,_duration,_routeLength,_waitingTime,_waitingCount,_stopTime,_timeLoss,_rerouteNo,_devices,_vType,_speedFactor,_vaporized
veh603,1516.00,-4540080#3_0,5.10,0.00,0.37,1732.00,114208221#1_0,14.37,6.85,216.00,1785.12,8.00,1,0.00,34.99,1,vehroute_veh603 tripinfo_veh603 routing_veh603 fcd_veh603,veh_passenger,0.90,
veh507,1275.00,33920769#0_0,5.10,7.33,0.67,1733.00,-22566801#0_0,128.82,12.06,458.00,3565.97,34.00,10,0.00,119.94,2,vehroute_veh507 tripinfo_veh507 routing_veh507 fcd_veh507,veh_passenger,0.88,
veh611,1536.00,-979758320_0,5.10,0.00,0.27,1738.00,32117786#3_1,17.71,12.13,202.00,1807.17,0.00,0,0.00,22.20,1,vehroute_veh611 tripinfo_veh611 routing_veh611 fcd_veh611,veh_passenger,0.95,
veh574,1443.00,584286612#3_0,5.10,0.00,0.26,1744.00,-64267110_0,107.75,8.38,301.00,2574.22,20.00,3,0.00,88.83,2,vehroute_veh574 tripinfo_veh574 routing_veh574 fcd_veh574,veh_passenger,1.04,
veh614,1544.00,4541289#2_0,5.10,0.00,0.73,1744.00,397464856#2_0,36.90,7.94,200.00,1763.85,25.00,4,0.00,70.36,1,vehroute_veh614 tripinfo_veh614 routing_veh614 fcd_veh614,veh_passenger,1.07,
veh579,1456.00,37692490#1_0,5.10,0.00,0.70,1750.00,-376394520#3_0,12.65,7.05,294.00,2552.07,17.00,3,0.00,60.11,1,vehroute_veh579 tripinfo_veh579 routing_veh579 fcd_veh579,veh_passenger,0.97,
veh656,1649.00,135583238#1_0,3.27,0.00,0.16,1751.00,-111286353#6_0,12.12,8.87,102.00,730.70,17.00,3,0.00,45.86,1,vehroute_veh656 tripinfo_veh656 routing_veh656 fcd_veh656,veh_passenger,1.10,
veh567,1426.00,636824321#1_0,5.10,0.00,0.86,1754.00,-192108789#2_0,33.66,6.84,328.00,2540.46,22.00,2,0.00,61.96,1,vehroute_veh567 tripinfo_veh567 routing_veh567 fcd_veh567,veh_passenger,0.93,
veh626,1574.00,-80479202#0_0,5.10,0.00,0.56,1755.00,-3708471#2_0,26.34,9.28,181.00,1660.38,19.00,3,0.00,53.32,2,vehroute_veh626 tripinfo_veh626 routing_veh626 fcd_veh626,veh_passenger,1.12,
veh641,1612.00,52324405_0,5.10,0.00,0.86,1756.00,26143790#0_0,31.56,7.59,144.00,1151.09,15.00,4,0.00,45.11,1,vehroute_veh641 tripinfo_veh641 routing_veh641 fcd_veh641,veh_passenger,1.05,
veh624,1569.00,-137329786#1_0,5.10,0.00,0.59,1758.00,-575044518_0,86.92,8.48,189.00,1667.32,19.00,2,0.00,46.23,1,vehroute_veh624 tripinfo_veh624 routing_veh624 fcd_veh624,veh_passenger,1.06,
veh661,1662.00,-4937392#1_0,5.10,0.00,0.59,1760.00,-13904672_0,57.28,6.61,98.00,739.79,4.00,1,0.00,20.99,1,vehroute_veh661 tripinfo_veh661 routing_veh661 fcd_veh661,veh_passenger,0.90,
veh637,1602.00,-83806426#4_0,5.10,0.00,0.92,1768.00,20485039#0_0,26.43,6.73,166.00,1266.71,15.00,2,0.00,40.85,2,vehroute_veh637 tripinfo_veh637 routing_veh637 fcd_veh637,veh_passenger,0.95,
veh651,1637.00,-80479198#0_0,5.10,0.00,0.73,1770.00,-128676689#5_0,44.49,6.30,133.00,1007.64,6.00,1,0.00,27.41,2,vehroute_veh651 tripinfo_veh651 routing_veh651 fcd_veh651,veh_passenger,0.90,
veh635,1597.00,7664730#8_0,5.10,0.00,0.94,1771.00,915818298_0,41.66,12.08,174.00,1214.03,12.00,3,0.00,38.83,1,vehroute_veh635 tripinfo_veh635 routing_veh635 fcd_veh635,veh_passenger,0.90,
veh652,1639.00,64270141_0,5.10,0.00,0.21,1774.00,4908204#0_0,1.63,9.54,135.00,1184.15,10.00,2,0.00,37.12,1,vehroute_veh652 tripinfo_veh652 routing_veh652 fcd_veh652,veh_passenger,1.18,
veh679,1707.00,13904657_0,5.10,0.00,0.35,1774.00,37866821#3_0,24.24,12.30,67.00,540.55,0.00,0,0.00,11.72,1,vehroute_veh679 tripinfo_veh679 routing_veh679 fcd_veh679,veh_passenger,0.97,
veh599,1506.00,147075690_0,5.10,0.00,0.43,1779.00,-374695664#1_0,6.79,9.97,273.00,2454.68,54.00,6,0.00,109.01,2,vehroute_veh599 tripinfo_veh599 routing_veh599 fcd_veh599,veh_passenger,1.24,
veh669,1682.00,20485040#13_0,1.48,0.00,0.48,1781.00,14678786#2_0,36.84,7.15,99.00,1094.88,0.00,0,0.00,12.84,1,vehroute_veh669 tripinfo_veh669 routing_veh669 fcd_veh669,veh_passenger,0.99,
veh663,1667.00,13904648#2_0,5.10,0.00,0.56,1785.00,-233718298#0_0,0.20,6.36,118.00,875.75,1.00,1,0.00,19.16,1,vehroute_veh663 tripinfo_veh663 routing_veh663 fcd_veh663,veh_passenger,1.05,
veh654,1644.00,4541289#5_0,5.10,0.00,0.19,1789.00,3787117#1_0,37.27,12.95,145.00,1591.16,6.00,2,0.00,30.07,1,vehroute_veh654 tripinfo_veh654 routing_veh654 fcd_veh654,veh_passenger,1.02,
veh612,1539.00,677070805#0_1,5.10,3.63,0.75,1790.00,-52321641#3_0,37.79,12.63,251.00,1339.66,62.00,3,0.00,92.04,1,vehroute_veh612 tripinfo_veh612 routing_veh612 fcd_veh612,veh_passenger,0.98,
veh646,1624.00,128465055#2_0,5.10,0.00,0.29,1796.00,7990022#0_0,83.49,7.96,172.00,1383.38,16.00,2,0.00,44.11,1,vehroute_veh646 tripinfo_veh646 routing_veh646 fcd_veh646,veh_passenger,1.00,
veh653,1653.00,-317183891#0_0,5.10,0.00,11.70,1796.00,-4540492_0,85.14,7.65,143.00,1369.50,9.00,2,0.00,32.73,1,vehroute_veh653 tripinfo_veh653 routing_veh653 fcd_veh653,veh_passenger,1.02,
veh657,1652.00,-150800557#0_1,5.10,0.00,0.65,1797.00,-43100899#0_1,18.12,14.57,145.00,1529.60,17.00,2,0.00,42.22,1,vehroute_veh657 tripinfo_veh657 routing_veh657 fcd_veh657,veh_passenger,1.08,
veh690,1735.00,-29333723#0_0,5.10,0.00,0.70,1801.00,-7990022#1_0,23.52,8.44,66.00,503.34,0.00,0,0.00,6.94,1,vehroute_veh690 tripinfo_veh690 routing_veh690 fcd_veh690,veh_passenger,1.03,
veh538,1356.00,3708838#3_2,5.10,0.00,3.75,1802.00,-130277328#0_1,15.44,13.49,446.00,3732.48,69.00,6,0.00,150.14,2,vehroute_veh538 tripinfo_veh538 routing_veh538 fcd_veh538,veh_passenger,1.12,
veh602,1514.00,-366887650#2_0,5.10,0.00,0.89,1802.00,-8045273#5_0,49.16,6.95,288.00,2270.56,22.00,5,0.00,65.02,1,vehroute_veh602 tripinfo_veh602 routing_veh602 fcd_veh602,veh_passenger,0.93,
veh593,1491.00,55690432#0_0,5.10,0.00,0.51,1803.00,135582944_0,102.06,6.75,312.00,2382.38,19.00,5,0.00,62.76,1,vehroute_veh593 tripinfo_veh593 routing_veh593 fcd_veh593,veh_passenger,0.83,
veh643,1617.00,497323293#0_0,5.10,0.00,0.83,1807.00,-4540245#4_0,26.66,7.80,190.00,1730.96,13.00,1,0.00,42.17,1,vehroute_veh643 tripinfo_veh643 routing_veh643 fcd_veh643,veh_passenger,1.02,
veh666,1674.00,-41592105#4_0,5.10,0.00,0.02,1813.00,11685178#1_0,4.62,8.45,139.00,1055.92,4.00,2,0.00,33.86,1,vehroute_veh666 tripinfo_veh666 routing_veh666 fcd_veh666,veh_passenger,1.03,
veh662,1664.00,12341238#0_1,5.10,0.00,0.08,1815.00,4395891#2_1,95.66,7.90,151.00,955.09,17.00,2,0.00,39.23,1,vehroute_veh662 tripinfo_veh662 routing_veh662 fcd_veh662,veh_passenger,1.03,
veh640,1609.00,-42239605#1_0,5.10,0.00,0.37,1817.00,3708838#3_0,45.14,8.82,208.00,1670.00,31.00,4,0.00,70.05,1,vehroute_veh640 tripinfo_veh640 routing_veh640 fcd_veh640,veh_passenger,1.06,
veh625,1571.00,4215666#1_0,5.10,0.00,0.08,1820.00,-30988146#0_0,1.90,6.41,249.00,1866.49,6.00,1,0.00,36.92,1,vehroute_veh625 tripinfo_veh625 routing_veh625 fcd_veh625,veh_passenger,1.05,
veh588,1478.00,-52321641#4_1,5.10,0.00,0.08,1823.00,136553370#1_0,228.45,6.69,345.00,2977.13,42.00,5,0.00,97.25,2,vehroute_veh588 tripinfo_veh588 routing_veh588 fcd_veh588,veh_passenger,0.93,
veh659,1657.00,39117801#1_0,5.10,0.00,0.62,1826.00,20485039#1_0,82.51,7.11,169.00,1095.50,13.00,1,0.00,36.84,1,vehroute_veh659 tripinfo_veh659 routing_veh659 fcd_veh659,veh_passenger,0.90,
veh563,1416.00,30988145#0_0,5.10,0.00,0.91,1831.00,30454634#1_1,88.01,8.61,415.00,3631.70,34.00,6,0.00,104.09,2,vehroute_veh563 tripinfo_veh563 routing_veh563 fcd_veh563,veh_passenger,1.04,
veh691,1737.00,556290239#2_0,0.20,0.00,0.19,1834.00,40260272#2_0,1.81,6.42,97.00,752.79,0.00,0,0.00,15.12,1,vehroute_veh691 tripinfo_veh691 routing_veh691 fcd_veh691,veh_passenger,0.88,
veh629,1581.00,128465055#2_0,5.10,0.00,0.02,1839.00,114208223#1_0,76.85,8.39,258.00,2156.37,40.00,7,0.00,92.91,1,vehroute_veh629 tripinfo_veh629 routing_veh629 fcd_veh629,veh_passenger,1.11,
veh590,1483.00,49961184#2_0,5.10,0.00,0.05,1843.00,35078320_0,96.76,7.58,360.00,2994.82,40.00,8,0.00,98.98,1,vehroute_veh590 tripinfo_veh590 routing_veh590 fcd_veh590,veh_passenger,0.95,
veh650,1634.00,-41228866#0_0,5.10,0.00,0.24,1843.00,986972771#0_0,9.46,6.31,209.00,1519.25,33.00,4,0.00,67.83,1,vehroute_veh650 tripinfo_veh650 routing_veh650 fcd_veh650,veh_passenger,1.00,
veh632,1589.00,40852756#0_0,5.10,0.00,0.48,1844.00,135582840#2_0,18.45,6.98,255.00,2361.68,17.00,3,0.00,52.49,1,vehroute_veh632 tripinfo_veh632 routing_veh632 fcd_veh632,veh_passenger,0.99,
veh644,1619.00,4215601#1_0,5.10,0.00,0.32,1845.00,-44069390#3_0,20.78,6.89,226.00,1702.66,31.00,2,0.00,56.87,1,vehroute_veh644 tripinfo_veh644 routing_veh644 fcd_veh644,veh_passenger,0.96,
veh608,1529.00,-55814729#3_0,0.20,0.00,0.81,1851.00,30988146#3_0,29.68,7.18,322.00,2899.54,0.00,0,0.00,32.00,1,vehroute_veh608 tripinfo_veh608 routing_veh608 fcd_veh608,veh_passenger,0.93,
veh683,1717.00,-13904650#6_0,5.10,0.00,0.30,1851.00,-37865180#2_0,38.13,13.28,134.00,1084.10,7.00,1,0.00,24.62,1,vehroute_veh683 tripinfo_veh683 routing_veh683 fcd_veh683,veh_passenger,1.01,
veh715,1798.00,1077291753#1_0,5.10,0.00,0.86,1852.00,374695664#0_0,4.74,8.35,54.00,514.68,0.00,0,0.00,7.52,1,vehroute_veh715 tripinfo_veh715 routing_veh715 fcd_veh715,veh_passenger,1.13,
veh532,1338.00,64270137#1_0,5.10,0.00,0.83,1854.00,45825602#0_0,45.85,6.70,516.00,4350.42,22.00,6,0.00,123.99,2,vehroute_veh532 tripinfo_veh532 routing_veh532 fcd_veh532,veh_passenger,0.96,
veh636,1599.00,13904650#7_0,5.10,0.00,0.43,1859.00,-4540080#0_0,33.53,6.37,260.00,2123.36,16.00,3,0.00,55.86,2,vehroute_veh636 tripinfo_veh636 routing_veh636 fcd_veh636,veh_passenger,0.92,
veh616,1549.00,37692198#1_0,5.10,0.00,0.70,1862.00,125814598_0,27.10,13.13,313.00,2742.66,27.00,5,0.00,76.62,1,vehroute_veh616 tripinfo_veh616 routing_veh616 fcd_veh616,veh_passenger,1.00,
veh682,1715.00,13904648#4_0,5.10,0.00,0.81,1865.00,-4541293#6_1,44.06,14.35,150.00,1243.14,16.00,1,0.00,36.74,1,vehroute_veh682 tripinfo_veh682 routing_veh682 fcd_veh682,veh_passenger,1.04,
veh685,1722.00,162745567#3_0,5.10,0.00,0.27,1866.00,928725821#3_0,31.61,7.35,144.00,989.77,15.00,2,0.00,35.99,1,vehroute_veh685 tripinfo_veh685 routing_veh685 fcd_veh685,veh_passenger,0.97,
veh619,1556.00,768702579_0,5.10,0.00,0.16,1869.00,14045599#0_0,0.20,7.34,313.00,2857.18,33.00,5,0.00,86.89,1,vehroute_veh619 tripinfo_veh619 routing_veh619 fcd_veh619,veh_passenger,0.95,
veh675,1697.00,42293718#5_0,5.10,0.00,0.40,1877.00,39476010#2_0,20.60,7.70,180.00,1413.36,10.00,3,0.00,44.41,2,vehroute_veh675 tripinfo_veh675 routing_veh675 fcd_veh675,veh_passenger,0.95,
veh633,1592.00,22820607#1_0,5.10,0.00,0.97,1878.00,-52321641#2_0,17.30,14.23,286.00,2643.57,39.00,7,0.00,92.13,1,vehroute_veh633 tripinfo_veh633 routing_veh633 fcd_veh633,veh_passenger,1.05,
veh694,1745.00,14047825#2_0,5.10,0.00,0.65,1879.00,64270039#2_1,24.45,8.24,134.00,1148.75,0.00,0,0.00,14.37,1,vehroute_veh694 tripinfo_veh694 routing_veh694 fcd_veh694,veh_passenger,1.06,
veh688,1730.00,-67139158#3_0,5.10,0.00,0.73,1880.00,4385874#1_0,120.34,12.85,150.00,895.20,34.00,3,0.00,61.38,1,vehroute_veh688 tripinfo_veh688 routing_veh688 fcd_veh688,veh_passenger,1.00,
veh687,1727.00,41565490#4_0,5.10,0.00,0.24,1883.00,-3785444#3_0,40.95,7.70,156.00,1516.16,4.00,1,0.00,23.03,1,vehroute_veh687 tripinfo_veh687 routing_veh687 fcd_veh687,veh_passenger,1.00,
veh667,1677.00,37747135#2_0,5.10,0.00,0.51,1885.00,-162745568#2_0,44.01,9.23,208.00,1902.97,29.00,4,0.00,74.37,1,vehroute_veh667 tripinfo_veh667 routing_veh667 fcd_veh667,veh_passenger,1.13,
veh677,1702.00,24234804_0,5.10,0.00,0.38,1885.00,4540070#2_0,17.39,5.86,183.00,1590.88,6.00,1,0.00,27.65,1,vehroute_veh677 tripinfo_veh677 routing_veh677 fcd_veh677,veh_passenger,0.84,
veh710,1785.00,-7990021#2_0,3.59,0.00,0.43,1885.00,-85418326#0_0,2.78,8.13,100.00,860.85,0.00,0,0.00,11.41,1,vehroute_veh710 tripinfo_veh710 routing_veh710 fcd_veh710,veh_passenger,1.13,
veh676,1700.00,-55814725#3_0,5.10,0.00,0.89,1894.00,-13904650#8_0,33.03,7.54,194.00,1664.46,18.00,3,0.00,49.26,1,vehroute_veh676 tripinfo_veh676 routing_veh676 fcd_veh676,veh_passenger,0.91,
veh696,1750.00,39117801#1_0,5.10,0.00,0.62,1899.00,-150800557#0_1,52.94,15.21,149.00,1420.76,20.00,2,0.00,48.78,1,vehroute_veh696 tripinfo_veh696 routing_veh696 fcd_veh696,veh_passenger,1.19,
veh718,1805.00,-871451863#2_0,5.10,0.00,0.32,1900.00,279585244#0_0,34.37,6.79,95.00,731.23,13.00,1,0.00,28.75,1,vehroute_veh718 tripinfo_veh718 routing_veh718 fcd_veh718,veh_passenger,0.92,
veh699,1757.00,-52321639#2_0,1.12,0.00,0.08,1902.00,3265855#2_0,141.61,7.52,145.00,1568.98,5.00,1,0.00,25.76,1,vehroute_veh699 tripinfo_veh699 routing_veh699 fcd_veh699,veh_passenger,1.06,
veh649,1632.00,-13904682#2_0,5.10,0.00,0.75,1907.00,14047962#1_0,15.82,8.99,275.00,2381.89,47.00,6,0.00,101.67,1,vehroute_veh649 tripinfo_veh649 routing_veh649 fcd_veh649,veh_passenger,1.11,
veh665,1672.00,128185886#1_2,5.10,0.00,0.54,1907.00,35078320_0,96.76,7.53,235.00,2113.05,26.00,4,0.00,70.46,1,vehroute_veh665 tripinfo_veh665 routing_veh665 fcd_veh665,veh_passenger,1.01,
veh639,1607.00,4395970#0_1,5.10,0.00,0.89,1909.00,-317697974_1,26.01,10.42,302.00,2859.93,13.00,2,0.00,56.67,2,vehroute_veh639 tripinfo_veh639 routing_veh639 fcd_veh639,veh_passenger,0.93,
veh623,1566.00,45825602#1_0,5.10,0.00,0.10,1917.00,556290239#0_0,61.22,17.09,351.00,2399.40,91.00,8,0.00,165.15,1,vehroute_veh623 tripinfo_veh623 routing_veh623 fcd_veh623,veh_passenger,1.25,
veh628,1579.00,440034441#1_0,5.10,0.00,0.54,1917.00,-3708681#6_0,27.28,7.41,338.00,3000.53,17.00,3,0.00,72.79,2,vehroute_veh628 tripinfo_veh628 routing_veh628 fcd_veh628,veh_passenger,0.93,
veh642,1614.00,-23076520_0,5.10,0.00,0.35,1917.00,497323293#0_0,88.80,9.40,303.00,3294.67,12.00,3,0.00,63.21,1,vehroute_veh642 tripinfo_veh642 routing_veh642 fcd_veh642,veh_passenger,1.13,
veh708,1780.00,432565295#7_1,5.10,0.00,0.46,1923.00,-132759854#2_0,37.13,6.73,143.00,1039.77,20.00,1,0.00,43.43,1,vehroute_veh708 tripinfo_veh708 routing_veh708 fcd_veh708,veh_passenger,0.89,
veh664,1669.00,584286612#1_0,5.10,0.00,0.05,1926.00,32117786#6_0,48.29,16.35,257.00,2725.09,32.00,4,0.00,78.72,2,vehroute_veh664 tripinfo_veh664 routing_veh664 fcd_veh664,veh_passenger,1.22,
veh717,1803.00,3936651#2_0,5.10,0.00,0.84,1928.00,14047787#1_0,64.40,7.30,125.00,773.82,11.00,3,0.00,33.85,1,vehroute_veh717 tripinfo_veh717 routing_veh717 fcd_veh717,veh_passenger,0.97,
veh647,1627.00,-39247679#1_0,5.10,0.00,0.78,1934.00,136553370#0_0,30.65,7.11,307.00,2944.07,40.00,5,0.00,92.77,1,vehroute_veh647 tripinfo_veh647 routing_veh647 fcd_veh647,veh_passenger,1.01,
veh732,1840.00,-128676689#0_0,5.10,0.00,0.13,1936.00,25356998_0,63.02,9.35,96.00,803.34,1.00,1,0.00,17.68,1,vehroute_veh732 tripinfo_veh732 routing_veh732 fcd_veh732,veh_passenger,1.19,
veh660,1659.00,-233718298#1_0,5.10,0.00,0.11,1937.00,-4541289#2_0,46.61,11.96,278.00,2092.97,24.00,6,0.00,87.43,2,vehroute_veh660 tripinfo_veh660 routing_veh660 fcd_veh660,veh_passenger,0.93,
veh673,1692.00,-42293718#5_0,5.10,0.00,0.43,1938.00,-12341247#4_0,41.08,7.89,246.00,2120.34,32.00,4,0.00,88.20,1,vehroute_veh673 tripinfo_veh673 routing_veh673 fcd_veh673,veh_passenger,1.06,
veh562,1413.00,64055563#1_0,5.10,0.00,0.43,1939.00,52321639#2_0,2.26,7.32,526.00,3964.50,79.00,7,0.00,159.17,1,vehroute_veh562 tripinfo_veh562 routing_veh562 fcd_veh562,veh_passenger,0.99,
veh723,1818.00,-192108789#1_0,5.10,0.00,0.76,1940.00,-83806426#0_0,79.25,6.05,122.00,927.22,24.00,3,0.00,60.06,2,vehroute_veh723 tripinfo_veh723 routing_veh723 fcd_veh723,veh_passenger,1.22,
veh645,1622.00,584286612#2_0,5.10,0.00,0.81,1941.00,-3266486_0,475.13,9.09,319.00,3251.42,21.00,5,0.00,73.94,2,vehroute_veh645 tripinfo_veh645 routing_veh645 fcd_veh645,veh_passenger,1.14,
veh692,1740.00,55668408_0,5.10,0.00,0.67,1941.00,-871451863#1_0,23.51,10.98,201.00,1597.42,20.00,2,0.00,45.48,1,vehroute_veh692 tripinfo_veh692 routing_veh692 fcd_veh692,veh_passenger,0.83,
veh658,1654.00,45825602#1_0,5.10,0.00,0.13,1942.00,233034040#0_0,39.80,8.57,288.00,1927.71,28.00,3,0.00,69.42,1,vehroute_veh658 tripinfo_veh658 routing_veh658 fcd_veh658,veh_passenger,1.05,
veh681,1712.00,-14047193_0,5.10,0.00,0.32,1946.00,432565295#4_1,29.63,6.33,234.00,1580.47,33.00,2,0.00,59.89,1,vehroute_veh681 tripinfo_veh681 routing_veh681 fcd_veh681,veh_passenger,0.81,
veh655,1647.00,-317697974_1,5.10,0.00,0.67,1959.00,3789571#2_1,0.20,9.33,312.00,2719.00,67.00,6,0.00,127.89,1,vehroute_veh655 tripinfo_veh655 routing_veh655 fcd_veh655,veh_passenger,1.13,
veh638,1604.00,83806415_0,5.10,0.00,0.40,1961.00,4540080#1_0,32.42,7.68,357.00,3100.26,31.00,5,0.00,87.33,1,vehroute_veh638 tripinfo_veh638 routing_veh638 fcd_veh638,veh_passenger,0.94,
veh709,1783.00,-14047501#4_0,5.10,0.00,0.94,1963.00,432565295#8_1,65.36,9.32,180.00,1833.46,9.00,1,0.00,31.27,1,vehroute_veh709 tripinfo_veh709 routing_veh709 fcd_veh709,veh_passenger,1.18,
veh670,1685.00,928725821#1_0,5.10,0.00,0.97,1964.00,25356998_0,63.02,8.04,279.00,2462.29,14.00,4,0.00,61.95,2,vehroute_veh670 tripinfo_veh670 routing_veh670 fcd_veh670,veh_passenger,1.05,
veh668,1679.00,85422718#2_0,0.20,0.00,0.00,1965.00,-14047759#0_0,10.96,8.31,286.00,2483.73,29.00,6,0.00,87.07,1,vehroute_veh668 tripinfo_veh668 routing_veh668 fcd_veh668,veh_passenger,1.02,
veh672,1690.00,3708865#4_0,5.10,0.00,0.94,1970.00,909735863_1,15.51,12.63,280.00,2832.65,12.00,4,0.00,57.19,1,vehroute_veh672 tripinfo_veh672 routing_veh672 fcd_veh672,veh_passenger,0.93,
veh702,1765.00,998772222#0_0,0.20,0.00,0.54,1972.00,-4539928#2_0,38.80,7.31,207.00,1642.31,48.00,5,0.00,78.93,1,vehroute_veh702 tripinfo_veh702 routing_veh702 fcd_veh702,veh_passenger,1.00,
veh697,1752.00,338075835#4_2,5.10,0.00,0.11,1973.00,4540822#2_0,48.92,8.50,221.00,1940.88,17.00,2,0.00,50.71,2,vehroute_veh697 tripinfo_veh697 routing_veh697 fcd_veh697,veh_passenger,1.05,
veh698,1755.00,-150800557#1_1,0.41,0.00,0.59,1974.00,37692490#3_0,4.40,7.08,219.00,1535.44,10.00,3,0.00,41.86,1,vehroute_veh698 tripinfo_veh698 routing_veh698 fcd_veh698,veh_passenger,1.00,
veh704,1770.00,-140673640_0,5.10,0.00,0.51,1976.00,3708680#1_0,72.85,8.40,206.00,2164.31,1.00,1,0.00,34.92,1,vehroute_veh704 tripinfo_veh704 routing_veh704 fcd_veh704,veh_passenger,1.07,
veh674,1695.00,4395692#1_0,5.10,0.00,0.92,1977.00,-636824321#0_0,39.64,7.94,282.00,2195.71,17.00,4,0.00,61.92,1,vehroute_veh674 tripinfo_veh674 routing_veh674 fcd_veh674,veh_passenger,1.10,
veh725,1823.00,-64226715#0_0,5.10,0.00,0.73,1982.00,-14047498#0_0,10.46,7.19,159.00,1614.31,0.00,0,0.00,19.24,1,vehroute_veh725 tripinfo_veh725 routing_veh725 fcd_veh725,veh_passenger,1.10,
veh686,1725.00,231751868#6_0,5.10,0.00,0.75,1983.00,-42293718#4_0,1.65,6.60,258.00,2151.37,25.00,5,0.00,69.44,1,vehroute_veh686 tripinfo_veh686 routing_veh686 fcd_veh686,veh_passenger,0.87,
veh722,1815.00,55814730#1_0,5.10,0.00,0.27,1985.00,132607382#1_0,12.85,10.22,170.00,1174.81,17.00,3,0.00,41.63,1,vehroute_veh722 tripinfo_veh722 routing_veh722 fcd_veh722,veh_passenger,0.79,
veh671,1687.00,-939035838_0,2.49,0.00,0.46,1988.00,13904672_0,57.28,8.10,301.00,2751.12,27.00,3,0.00,76.22,1,vehroute_veh671 tripinfo_veh671 routing_veh671 fcd_veh671,veh_passenger,0.98,
veh720,1810.00,14047759#5_0,5.10,0.00,0.30,1995.00,-29333270_0,29.77,7.21,185.00,1155.92,5.00,1,0.00,27.02,1,vehroute_veh720 tripinfo_veh720 routing_veh720 fcd_veh720,veh_passenger,0.89,
veh721,1813.00,497484024_0,4.21,0.00,0.78,1998.00,136553370#1_0,228.45,8.65,185.00,1732.68,9.00,2,0.00,51.01,1,vehroute_veh721 tripinfo_veh721 routing_veh721 fcd_veh721,veh_passenger,1.11,
